25,00000000
25,00000000
25,00000000
23,43750016
25,00000000
25,00000000
25,00000000
24,21874883
24,21875008
24,21874945
25,00000000
25,00000000
23,43749766
23,43750016
25,00000000
24,21874758
24,21874758
24,21874883
24,21874945
23,43749891
23,43749766
23,43749766
23,43750016
25,00000000
23,43749766
23,43749891
23,43749891
24,21874758
24,21874758
24,21874945
23,43750016
21,87500031
21,87499781
21,87499781
22,65625023
21,87499906
22,65624898
22,65624898
21,87499906
21,87499781
23,43749766
23,43750016
23,43749766
21,87499781
23,43749891
23,43749891
23,43749766
22,65624773
22,65624898
22,65624773
23,43749766
21,87499781
21,87499781
23,43750016
22,65624773
21,87499781
22,65624773
23,43749891
22,65624898
22,65624898
21,87500031
20,31250047
20,31249797
20,31249797
21,09375039
20,31249922
21,09374914
21,09374914
20,31249922
20,31249797
21,87499781
21,87500031
21,87499781
20,31249797
21,87499906
21,87499906
21,87499781
21,09374789
21,09374914
21,09374789
21,87499781
20,31249797
20,31249797
21,87500031
21,09374789
20,31249797
21,09374789
21,87499906
21,09374914
21,09374914
20,31250047
18,75000063
18,74999813
18,74999813
19,53125055
18,74999938
19,53124930
19,53124930
18,74999938
18,74999813
20,31249797
20,31250047
20,31249797
18,74999813
20,31249922
20,31249922
20,31249797
19,53124805
19,53124930
19,53124805
20,31249797
18,74999813
18,74999813
20,31250047
19,53124805
18,74999813
19,53124805
20,31249922
19,53124930
19,53124930
18,75000063
17,18750078
17,18749828
17,18749828
17,96875070
17,18749953
17,96874945
17,96874945
17,18749953
17,18749828
18,74999813
18,75000063
18,74999813
17,18749828
18,74999938
18,74999938
18,74999813
17,96874820
17,96874945
17,96874820
18,74999813
17,18749828
17,18749828
18,75000063
17,96874820
17,18749828
17,96874820
18,74999938
17,96874945
17,96874945
17,18750078
15,62500094
15,62499844
15,62499844
16,40625086
15,62499969
16,40624961
16,40624961
15,62499969
15,62499844
17,18749828
17,18750078
17,18749828
15,62499844
17,18749953
17,18749953
17,18749828
16,40624836
16,40624961
16,40624836
17,18749828
15,62499844
15,62499844
17,18750078
16,40624836
15,62499844
16,40624836
17,18749953
16,40624961
16,40624961
15,62500094
14,06250109
14,06249859
14,06249859
14,84375102
14,06249984
14,84374977
14,84374977
14,06249984
14,06249859
15,62499844
15,62500094
15,62499844
14,06249859
15,62499969
15,62499969
15,62499844
14,84374852
14,84374977
14,84374852
